START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
08/13/14,07:10 PM,10:10 PM,Blue Jays at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",08/13/14,08/14/14,10:10 PM,01:10 AM,FALSE,TRUE,08/13/14,06:10 PM,09:10 PM,FREE,BUSY
08/25/14,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",08/25/14,08/26/14,10:10 PM,01:10 AM,FALSE,TRUE,08/25/14,06:10 PM,09:10 PM,FREE,BUSY
08/26/14,07:10 PM,10:10 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",08/26/14,08/27/14,10:10 PM,01:10 AM,FALSE,TRUE,08/26/14,06:10 PM,09:10 PM,FREE,BUSY
08/27/14,12:40 PM,03:40 PM,Rangers at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",08/27/14,08/27/14,03:40 PM,06:40 PM,FALSE,TRUE,08/27/14,11:40 AM,02:40 PM,FREE,BUSY
08/29/14,07:10 PM,10:10 PM,Nationals at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",08/29/14,08/30/14,10:10 PM,01:10 AM,FALSE,TRUE,08/29/14,06:10 PM,09:10 PM,FREE,BUSY
08/30/14,06:10 PM,09:10 PM,Nationals at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",08/30/14,08/31/14,09:10 PM,12:10 AM,FALSE,TRUE,08/30/14,05:10 PM,08:10 PM,FREE,BUSY
08/31/14,01:10 PM,04:10 PM,Nationals at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",08/31/14,08/31/14,04:10 PM,07:10 PM,FALSE,TRUE,08/31/14,12:10 PM,03:10 PM,FREE,BUSY
09/08/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",09/08/14,09/09/14,10:10 PM,01:10 AM,FALSE,TRUE,09/08/14,06:10 PM,09:10 PM,FREE,BUSY
09/09/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",09/09/14,09/10/14,10:10 PM,01:10 AM,FALSE,TRUE,09/09/14,06:10 PM,09:10 PM,FREE,BUSY
09/10/14,07:10 PM,10:10 PM,Astros at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",09/10/14,09/11/14,10:10 PM,01:10 AM,FALSE,TRUE,09/10/14,06:10 PM,09:10 PM,FREE,BUSY
09/12/14,07:10 PM,10:10 PM,Athletics at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",09/12/14,09/13/14,10:10 PM,01:10 AM,FALSE,TRUE,09/12/14,06:10 PM,09:10 PM,FREE,BUSY
09/13/14,06:10 PM,09:10 PM,Athletics at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",09/13/14,09/14/14,09:10 PM,12:10 AM,FALSE,TRUE,09/13/14,05:10 PM,08:10 PM,FREE,BUSY
09/14/14,01:10 PM,04:10 PM,Athletics at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",09/14/14,09/14/14,04:10 PM,07:10 PM,FALSE,TRUE,09/14/14,12:10 PM,03:10 PM,FREE,BUSY
09/26/14,07:10 PM,10:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",09/26/14,09/27/14,10:10 PM,01:10 AM,FALSE,TRUE,09/26/14,06:10 PM,09:10 PM,FREE,BUSY
09/27/14,06:10 PM,09:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS (Sp.) -- ROOT SPORTS ----- Local Radio: 710 ESPN",09/27/14,09/28/14,09:10 PM,12:10 AM,FALSE,TRUE,09/27/14,05:10 PM,08:10 PM,FREE,BUSY
09/28/14,01:10 PM,04:10 PM,Angels at Mariners,Safeco Field,"Local TV: ROOT SPORTS -- ROOT SPORTS (Sp.) ----- Local Radio: 710 ESPN",09/28/14,09/28/14,04:10 PM,07:10 PM,FALSE,TRUE,09/28/14,12:10 PM,03:10 PM,FREE,BUSY
