START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
05/20/14,07:05 PM,08:05 PM,Mariners at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",05/20/14,05/20/14,10:05 PM,11:05 PM,FALSE,TRUE,05/20/14,06:05 PM,07:05 PM,FREE,BUSY
05/21/14,01:05 PM,02:05 PM,Mariners at Rangers,Globe Life Park in Arlington,"Local TV: FSSW -- MLBN ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",05/21/14,05/21/14,04:05 PM,05:05 PM,FALSE,TRUE,05/21/14,12:05 PM,01:05 PM,FREE,BUSY
06/03/14,07:05 PM,08:05 PM,Orioles at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",06/03/14,06/03/14,10:05 PM,11:05 PM,FALSE,TRUE,06/03/14,06:05 PM,07:05 PM,FREE,BUSY
06/04/14,07:05 PM,08:05 PM,Orioles at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",06/04/14,06/04/14,10:05 PM,11:05 PM,FALSE,TRUE,06/04/14,06:05 PM,07:05 PM,FREE,BUSY
06/05/14,07:05 PM,08:05 PM,Orioles at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",06/05/14,06/05/14,10:05 PM,11:05 PM,FALSE,TRUE,06/05/14,06:05 PM,07:05 PM,FREE,BUSY
06/06/14,07:05 PM,08:05 PM,Indians at Rangers,Globe Life Park in Arlington,"Local TV: TXA-21 ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",06/06/14,06/06/14,10:05 PM,11:05 PM,FALSE,TRUE,06/06/14,06:05 PM,07:05 PM,FREE,BUSY
06/07/14,03:05 PM,04:05 PM,Indians at Rangers,Globe Life Park in Arlington,"Local TV: FS1 ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",06/07/14,06/07/14,06:05 PM,07:05 PM,FALSE,TRUE,06/07/14,02:05 PM,03:05 PM,FREE,BUSY
06/08/14,02:05 PM,03:05 PM,Indians at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",06/08/14,06/08/14,05:05 PM,06:05 PM,FALSE,TRUE,06/08/14,01:05 PM,02:05 PM,FREE,BUSY
06/09/14,07:05 PM,08:05 PM,Indians at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",06/09/14,06/09/14,10:05 PM,11:05 PM,FALSE,TRUE,06/09/14,06:05 PM,07:05 PM,FREE,BUSY
06/10/14,07:05 PM,08:05 PM,Marlins at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",06/10/14,06/10/14,10:05 PM,11:05 PM,FALSE,TRUE,06/10/14,06:05 PM,07:05 PM,FREE,BUSY
06/11/14,07:05 PM,08:05 PM,Marlins at Rangers,Globe Life Park in Arlington,"Local TV: FSSW ----- Local Radio: Rangers Radio Network -- 103.3 ESPN -- 1540am ESPN Deportes",06/11/14,06/11/14,10:05 PM,11:05 PM,FALSE,TRUE,06/11/14,06:05 PM,07:05 PM,FREE,BUSY
06/24/14,07:05 PM,08:05 PM,Tigers at Rangers,Globe Life Park in Arlington,"Local TV: MLBN -- FSSW ----- Local Radio: 103.3 ESPN -- Rangers Radio Network -- 1540am ESPN Deportes",06/24/14,06/24/14,10:05 PM,11:05 PM,FALSE,TRUE,06/24/14,06:05 PM,07:05 PM,FREE,BUSY
