START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
08/05/14,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",08/05/14,08/05/14,10:05 PM,10:05 PM,FALSE,TRUE,08/05/14,06:05 PM,06:05 PM,FREE,BUSY
08/06/14,07:05 PM,07:05 PM,Mets at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",08/06/14,08/06/14,10:05 PM,10:05 PM,FALSE,TRUE,08/06/14,06:05 PM,06:05 PM,FREE,BUSY
08/07/14,12:35 PM,12:35 PM,Mets at Nationals,Nationals Park,"Local TV: MASN -- WUSA 9 ----- Local Radio: 106.7 The Fan -- WJFK 1580 AM -- WFED 1500",08/07/14,08/07/14,03:35 PM,03:35 PM,FALSE,TRUE,08/07/14,11:35 AM,11:35 AM,FREE,BUSY
08/15/14,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/15/14,08/15/14,10:05 PM,10:05 PM,FALSE,TRUE,08/15/14,06:05 PM,06:05 PM,FREE,BUSY
08/16/14,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park,"Local TV: WUSA 9 -- MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/16/14,08/16/14,10:05 PM,10:05 PM,FALSE,TRUE,08/16/14,06:05 PM,06:05 PM,FREE,BUSY
08/17/14,05:05 PM,05:05 PM,Pirates at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",08/17/14,08/17/14,08:05 PM,08:05 PM,FALSE,TRUE,08/17/14,04:05 PM,04:05 PM,FREE,BUSY
08/18/14,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/18/14,08/18/14,10:05 PM,10:05 PM,FALSE,TRUE,08/18/14,06:05 PM,06:05 PM,FREE,BUSY
08/19/14,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/19/14,08/19/14,10:05 PM,10:05 PM,FALSE,TRUE,08/19/14,06:05 PM,06:05 PM,FREE,BUSY
08/20/14,07:05 PM,07:05 PM,D-backs at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/20/14,08/20/14,10:05 PM,10:05 PM,FALSE,TRUE,08/20/14,06:05 PM,06:05 PM,FREE,BUSY
08/21/14,04:05 PM,04:05 PM,D-backs at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/21/14,08/21/14,07:05 PM,07:05 PM,FALSE,TRUE,08/21/14,03:05 PM,03:05 PM,FREE,BUSY
08/22/14,07:05 PM,07:05 PM,Giants at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",08/22/14,08/22/14,10:05 PM,10:05 PM,FALSE,TRUE,08/22/14,06:05 PM,06:05 PM,FREE,BUSY
08/23/14,04:05 PM,04:05 PM,Giants at Nationals,Nationals Park,"Local TV: MASN 2 -- FS1 ----- Local Radio: 106.7 The Fan -- WFED 1500",08/23/14,08/23/14,07:05 PM,07:05 PM,FALSE,TRUE,08/23/14,03:05 PM,03:05 PM,FREE,BUSY
08/24/14,01:35 PM,01:35 PM,Giants at Nationals,Nationals Park,"Local TV: MASN 2 ----- Local Radio: 106.7 The Fan -- WFED 1500",08/24/14,08/24/14,04:35 PM,04:35 PM,FALSE,TRUE,08/24/14,12:35 PM,12:35 PM,FREE,BUSY
09/05/14,07:05 PM,07:05 PM,Phillies at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/05/14,09/05/14,10:05 PM,10:05 PM,FALSE,TRUE,09/05/14,06:05 PM,06:05 PM,FREE,BUSY
09/06/14,04:05 PM,04:05 PM,Phillies at Nationals,Nationals Park,"Local TV: MASN ----- Local Radio: 106.7 The Fan -- WFED 1500",09/06/14,09/06/14,07:05 PM,07:05 PM,FALSE,TRUE,09/06/14,03:05 PM,03:05 PM,FREE,BUSY
